dialect_code,variant_name
13947,Xaa Mea
13953,Medumba: Batongtou
13954,Meen: Bodi
13954,Podi
13955,Mefele: Muhura
13955,Moughour
13955,Mouhour
13956,Mefele: Serak
13956,Sirak
13957,Chougoule
13957,Mefele: Shugule
13961,Eastern Mehri
13961,Mehri: Eastern
13961,Mehri: Eastern Mehri
13961,Mehriyot
13962,Mehri: Nagdi
13963,Mehri: Western
13963,Mehri: Western Mehri
13963,Mehriyet
13963,Western Mehri
13964,Chakpa
13964,Meitei: Loi
13964,मिटी: लोई
13966,East Mekeo
13966,Mekeo: East
13966,Mekeo: East Mekeo
13967,Mekeo: North
13967,Mekeo: North Mekeo
13967,North Mekeo
13968,Mekeo: West
13968,Mekeo: West Mekeo
13968,West Mekeo
13972,Melanau: Balingian
13972,"Melanau, Central: Balingian"
13973,Melanau: Bruit
13973,"Melanau, Central: Bruit"
13974,Dalad
13974,"Melanau, Central: Dalat"
13974,Melanau: Dalat
13975,"Melanau, Central: Igan"
13975,Melanau: Igan
13976,"Melanau, Central: Mukah-Oya"
13976,Melanau: Mukah-Oya
13976,Muka
13976,Mukah
13976,Oga
13976,Oya
13976,Oya'
13977,"Melanau, Central: Prehan"
13977,Melanau: Prehan
13978,Melanau Central: Sarikei
13978,Melanau: Sarikei
13979,"Melanau, Central: Segahan"
13979,Melanau: Segahan
13980,"Melanau, Central: Segalang"
13980,Melanau: Segalang
13981,"Melanau, Central: Siteng"
13981,Melanau: Siteng
13987,Mende: Ko
13988,Mende: Kpa
13989,Mende: Sewawa
13990,Mende: Waanjama
13990,Wanjama
13992,Bamendjin
13992,Mengaka: Bamendjing
13994,Maeng
13994,Maenge
13994,Mengen: North Coast
13994,North Coast Mengen
13994,Orford
13995,Mengen: South Coast
13995,Poeng
13995,South Coast Mengen
13997,Mentawai: North Siberut
13999,Mentawai: Sakalagan
14000,Mentawai: Saumanganja
14001,Mentawai: Silabu
14002,Mentawai: Simalegi
14003,Mentawai: Sipura
14004,Mentawai: South Siberut
14005,Mentawai: Taikaku
14007,Dibung
14007,"Meohang, Eastern: Dibum"
14007,"Mewahang, Eastern"
14007,"Mewahang, Eastern: Dibum"
14008,"Mewahang, Eastern: Mulgaon-Wangtang"
14009,"Meohang, Eastern: Sunsari"
14009,"Mewahang, Eastern: Sunsari"
14013,Meramera: Lolobao
14015,Merei: Winiv
14019,Meriam: Boigu
14020,Meriam: Buglial
14021,Meriam: Bulgai
14022,Meriam: Tagota
14026,Meru: Igembe
14027,Meru: Igoji
14028,Meru: Imenti
14029,Meru: Miutini
14030,Meru: Tigania
14031,Babasi
14031,Mesaka: Batomo
14033,East Mese
14033,Mesem: East
14034,Mesem: Momalili
14034,Momolili
14035,Mesem: West-Central
14035,West-Central Mese
14036,Mesem: Zezagi
14040,Mesquakie: Fox
14041,Mesquakie: Sac
14041,Sauk
14041,Thakiwatoweweni
14045,Mfinu: Ntsiam
14046,Mfinu: Ntswar
14050,Mfumte: Kom
14051,Mfumte: Manang
14052,Mfumte: Mbah
14053,Mfumte: Mballa
14054,Mfumte: Mbat
14055,Mfumte: Mbibji
14056,Mian: Upper August River
14057,Mian: Usage
14061,Micmac: Northern
14061,Micmac: Northern Micmac
14061,Northern Micmac
14062,Micmac: Southern
14062,Micmac: Southern Micmac
14062,Southern Micmac
14064,Gargadi
14064,Midob: Kaageddi
14065,Midob: Shelkota
14065,Shalkota
14066,Midob: Urrti
14066,Urtti
14066,Uurti
14067,Migaama: Dambiya
14067,Ndambiya
14068,Migaama: Doga
14069,Migaama: Gamiya
14072,Central Migabac
14072,Migabac: Central
14072,Migabac: Central Migabac
14073,Migabac: North
14073,Migabac: North Migabac
14073,North Migabac
14074,Migabac: South
14074,Migabac: South Migabac
14074,South Migabac
14076,Mikasuki: Hitchiti
14082,Gamdugun
14082,Mina: Gamdugun
14082,Mina: Kefedjevreng
14083,Dzumdzum
14083,Mina: Jingjing
14090,Minangkabau: Singkarak
14103,Miship: Doka
14104,Misima-Paneati: Nasikwabw
14104,Tokunu
14105,Misima-Paneati: Tewatewa
14106,Baldam
14106,Baymunana
14106,Miskito: Baymuna
14107,Kabo
14107,Miskito: Cabo
14108,Honduran Mískito
14108,Mam
14108,Miskito: Honduran
14108,Miskito: Honduran Miskito
14108,Miskito: Honduran Mískito
14109,Miskito: Tawira
14109,Tauira
14110,Miskito: Wanki
14110,Wangki
14116,"Miwok, Coast: Bodega"
14117,"Miwok, Coast: Huimen"
14118,"Miwok, Coast: Marin Miwok"
14129,"Mixtec, Northern Tlaxiaco: Yosoñama"
14129,Mixteco de Yosoñama
14129,"Mixtec, Tlaxiaco Norte: Yosonama"
14129,"Mixtec, Tlaxiaco Norte: Yosoñama"
14131,Miya: Demshin
14132,Miya: Faishang
14133,Miya: Federe
14134,Miya: Fursum
14135,Miya: Gala
14137,Miyako: Irabu-Jima
14137,宮古:伊良部島
14138,Hirara
14138,Miyako: Miyako-Jima
14138,Ogami
14138,宮古：宮古島
14139,Miyako: Tarama-Minna
14139,宮古：多良間水納
14146,Bhiet
14146,Bhiét
14146,"Mnong, Central: Biat"
14147,"Mnong, Central: Bu Dang"
14149,"Mnong, Central: Bu Rung"
14150,Di-Pri
14150,"Mnong, Central: Dih Bri"
14152,"Mnong, Central: Preh"
14153,"Mnong, Eastern: Chil"
14159,Moba: Natchaba
14161,Florutz
14161,Mocheno: Fierozzo
14162,Gereut
14162,Mocheno: Frassilongo
14163,Mocheno: Palu
14163,Mocheno: Palú
14163,Palai
14163,Palú
14166,Modang: Benehes
14167,Long Wai
14167,Long We
14167,Modang: Kelingan
14168,Modang: Liah Bing
14169,Modang: Long Bento'
14170,Modang: Long Glat
14171,Modang: Nahes
14173,Modole: North
14173,Modole: North Modole
14173,North Modole
14174,Modole: South
14174,Modole: South Modole
14174,South Modole
14176,Douroun
14176,Durum
14176,Mofu de Douroum
14176,"Mofu, North: Douroun"
14177,"Mofu, North: Wazan"
14177,Wazan
14177,Wazang
14179,Mey Dimew
14179,Mofu-Gudur: Dimeo
14180,Mey Gudal
14180,Mofu-Gudur: Gudur
14181,Massakal
14181,Mey Masakal
14181,Mofu-Gudur: Massagal
14182,Mey Məkang
14182,Mofu-Gudur: Mokong
14183,Mey Njeleng
14183,Mey Njeleŋ
14183,Mofu-Gudur: Njeleng
14185,Mogholi: Karez-I-Mulla
14186,Mogholi: Kundur
14188,Mogum: Jegu
14189,Kofa
14189,Mogum: Koffa
14190,Mogum: Dele
14190,Mogum Déle
14190,Mogum: Mogum Dele
14190,Mogum: Mogum Déle
14191,Mogum Diguimi
14191,Mogum: Diguimi
14191,Mogum: Mogum Diguimi
14192,Mogum: Mogum Urmi
14192,Mogum Urmi
14192,Mogum: Urmi
14202,Moinba: Sangla
14202,Monpa: Dirang
14202,Sangla
14202,मोन्पा: दिरांग
14206,Ja-It
14206,Moken: Jait
14207,L'be
14207,Moken: Lebi
14214,Ai'alu
14214,Molima: 'Ai'alu
14215,Molima: Tala'ai
14215,Molima: Tola'ai
14215,Tala'ai
14216,Molima: Tosila'ai
14219,Mom Jango: Momi
14219,Verre: Mom Jango
14224,Central Mon
14224,Martaban-Moulmein
14224,Mon: Mataban-Moulmein
14224,Mon Te
14225,Mon: Pegu
14225,Mon Tang
14225,Northern Mon
14226,Mon Nya
14226,Mon: Ye
14226,Southern Mon
14230,"Mongolian, Halh: Dariganga"
14232,"Mongolian, Halh: Khotogoit"
14234,"Mongolian, Halh: Tsongol"
14238,"Mongolian, Peripheral: Ejine"
14239,Gorlos
14239,Jalait
14239,Kalaqin
14239,Khorchin
14239,"Mongolian, Peripheral: Jirim"
14239,中部蒙古語:科爾沁
14239,中部蒙古语:科尔沁
14240,Eastern Tumut
14240,Ke'erqin
14240,Kharachin
14240,Kharchin
14240,Kharchin-Tumut
14240,"Mongolian, Peripheral: Jostu"
14241,Bairin
14241,Balin
14241,Keshikten
14241,"Mongolian, Peripheral: Jo-Uda"
14241,Naiman
14241,巴林
14242,E'erduos
14242,E'erduosite
14242,"Mongolian, Peripheral: Ordos"
14242,蒙古語:鄂爾多斯
14242,蒙古语:鄂尔多斯
14243,"Mongolian, Peripheral: Tumut"
14243,Tumet
14245,Mingan
14245,"Mongolian, Peripheral: Mingan"
14245,"Mongolian, Peripheral: Ulanchab"
14245,"Mongolian, Peripheral: Urat"
14245,Urat
14248,Mongondow: Lolayan
14252,Bakutu
14252,Mongo-Nkundu: Kutu
14253,Belo
14253,Bolongo
14253,Mongo-Nkundu: Longo
14254,Mongo-Nkundu: Longombe
14254,Ngombe-Lomela
14254,Ngome a Muna
14255,Mongo-Nkundu: Ntomba-Bikoro
14256,Mongo-Nkundu: Ntomba-Inongo
14257,Acitu
14257,Buli
14257,Ipanga
14257,Mongo-Nkundu: Panga
14257,South Nkundo
14257,Titu
14258,Mongo-Nkundu: Wangata
14259,Awembiak
14259,Moni: Awembak
14266,Eastern Montagnais
14266,Montagnais: Eastern
14266,Montagnais: Eastern Montagnais
14270,Moore: Ouagadougou
14270,Moore: Ouapadoupou
14270,Ouapadoupou
14271,Moore: Saremde
14271,Moore: Saremdé
14271,Saremdé
14272,Moore: Taolende
14272,Moore: Taolendé
14272,Taolendé
14273,Moore: Yaadre
14273,Moore: Yaadré
14273,Yaadré
14274,Moore: Yaande
14275,Jaan
14275,Moore: Yanga
14275,Timbou
14275,Yaan
14275,Yam
14275,Yan
14275,Yana
14282,Mori Atas: Aikoa
14284,Karonsie
14284,Korongsi
14284,Mori Bawah: Karonsie
14284,Mori Bawah: Karunsi'e
14284,Sinongko
14289,Morisyen: Rodrigues Creole
14290,Moro: Laiyen
14291,Moro: Nderre
14292,Moro: Nubwa
14293,Moro: Ulba
14294,Moro: Umm Gabralla
14294,Toberelda
14295,Moro: Werria
14296,Morokodo: Biti
14297,Morokodo: Ma'du
14298,Kabaena
14298,Moronene: Tokotu'a
14299,Moronene: Wita Ea
14299,Poleang
14299,Rumbia
14303,Lower Mortlock
14303,Mortlockese: Lower
14303,Mortlockese: Lower Mortlock
14304,Mid Mortlock
14304,Mortlockese: Mid
14304,Mortlockese: Mid Mortlock
14305,Mortlockese: Upper
14305,Mortlockese: Upper Mortlock
14305,Upper Mortlock
14306,Moru: Agi
14307,Moru: Andri
14308,Moru: 'bali'ba
14309,Moru: Lakama'di
14312,Mosina: Vetumboso
14315,Motlav: Volow
14315,Mwotlap: Volow
14315,Valuga
14315,Valuva
14315,Valuwa
14316,Austronesian Hiri Motu
14316,Hiri Motu: Austronesian
14316,"Motu, Hiri: Austronesian"
14316,"Motu, Hiri: Austronesian Hiri Motu"
14317,Eastern Motu
14317,Motu: Eastern
14317,Motu: Eastern Motu
14318,Motu: Western
14318,Motu: Western Motu
14318,Western Motu
14320,Mok
14320,Mouk-Aria: Mouk
14321,Mouk-Aria: Tourai
14324,Mpade: Bodo
14325,Mpade: Digam
14327,Chaoue
14327,Mani
14327,Mpade: Shoe
14327,Schoe
14327,Shawe
14328,Mpade: Woulki
14331,Bidjouki
14331,Mpiemo: Bidjuki
14332,Jasua
14332,Mpiemo: Jasoa
14333,Jasoa
14333,Mpiemo: Jasua
14334,Mpiemo: Mpyemo
14343,Mpur: Ajiw
14344,Mpur: Sirir
14346,Mser: Gawi
14347,Mser: Houlouf
14348,Mser: Kabe
14349,Kalakafra
14349,Mser: Kalo
14353,Mufian: Iwam-Nagalemb
14355,Minangkabau: Muko-Muko
14355,Mokomoko
14357,Doli
14357,Doliki
14357,Doliko
14357,Gergiko: Doli
14357,Mukulu: Doli
14357,Mukulu: Doliko
14357,Mukulu Gugiko
14357,Mukulu Mezimko
14357,Mukulu Mokilko
14357,Mukulu Seginki
14364,Mulaha: Iaibu
14369,Mumuye: Gnoore
14373,Mumuye: Jeng
14374,Kassa
14374,Mumuye: Kasaa
14375,Mumuye: Kugong
14376,Kwajji
14376,Mumuye: Kwaji
14377,Mannang
14377,Mumuye: Mang
14377,Mumuye: Mannang
14378,Mumuye: Meeka
14379,Mumuye: Nyaaja
14380,Mumuye: Saawa
14381,Mumuye: Sagbee
14381,Sagbe
14382,Mumuye: Shaari
14383,Mumuye: Yakoko
14384,Muna: Gu
14386,Muna: Standard Muna
14386,Northern Muna
14387,Eastern Muna
14387,Muna: Tiworo
14402,Mundari: Latar
14402,मुंदारी: लातार
14403,Mundari: Naguri
14403,मुंदारी: नागुरी
14406,Bali
14406,Mungaka: Bali Nyonga
14410,Cane
14410,Mungom
14410,Ncane: Mungong
14410,Nchane: Mungong
14410,Nchanti
14410,Ntshanti
14427,"Muria, Eastern: Lanjoda"
14428,"Muria, Eastern: Raigarh"
14430,"Muria, Western: Banchapai"
14431,"Muria, Western: Dhanora"
14432,"Muria, Western: Sonapal"
14434,Bangalam
14434,Murle: Olam
14434,Ngalam
14435,Murrinh-Patha: Murrinhdiminin
14436,Murrinh-Patha: Murrinhkura
14442,Mousey Bongo Jodo
14442,Musey: Bongor-Jodo-Tagal-Berem-Gunu
14443,Musey: Jaraw-Domo
14446,Musey: Pe-Holom-Game
14446,Musey: Pe-Holom-Gamé
14446,Pe-Holom-Gamé
14447,Jafga
14447,Mousgou
14447,Mousgoun
14447,Munjuk
14447,Musgu
14447,Musgu: Beege
14450,Mousgoum de Pouss
14450,Musgum-Pouss
14450,Musgu: Mpus
14450,Pouss
14450,Pus
14453,Mulwi
14453,Mulwi-Mogroum
14453,Musgu: Vulum
14453,Vlum
14460,Emirau
14460,Mussau-Emira: Emira
14467,Muyuw: Nawyem
14468,Muyuw: Yanaba
14471,Mwanga: Iwa
14472,Mwanga: Tambo
14472,Tembo
14473,Kikisanga
14473,Mwani: Kisanga
14473,Quissanga
14477,Mwimbi-Muthambi: Muthambi
14478,Kimwimbi
14478,Mwimbi-Muthambi: Mwimbi
14479,Adjumba
14479,Adyumba
14479,Dyumba
14479,Myene: Ajumba
14480,Myene: Enenga
14481,Galloa
14481,Galoa
14481,Galua
14481,Myene: Galwa
14481,Omyene
14482,Mpongoue
14482,Mpongoué
14482,Mpungwe
14482,Myene: Mpongwe
14482,Npongue
14482,Npongué
14482,Npongwe
14482,Pongoue
14482,Pongoué
14483,Myene: Nkomi
14483,N'komi
14484,Myene: Orungu
14484,Rongo
14484,Rungu
14486,Guava
14486,Naasioi: Orami
14487,Naasioi: Pakia-Sideronsi
14489,Bilaala
14489,Boulala
14489,Bulala
14489,Ma
14489,Mage
14489,Naba: Bilala
14491,Modogo
14491,Mud
14491,Naba: Medogo
14499,Nachering: Parali
14500,Nacharing: Rakhali
14500,Nachering: Rakheli
14500,Rakhali
14501,Nafaanra: Fantera
14502,Nafaanra: Pantera
14504,Jerba
14504,Nafusi: Jerba
14504,Nafusi: Jerbi
14505,Nafusi: Tanfusit
14506,Nafusi: Zuara
14506,Zouara
14506,Zuraa
14506,Zuwara
14506,Zuwarah
14506,Zwara
14507,"Naga, Angami: Chakroma"
14507,Western Angami
14508,"Naga, Angami: Dzuna"
14509,"Naga, Angami: Kehena"
14510,"Naga, Angami: Khonoma"
14511,"Naga, Angami: Kohima"
14512,"Naga, Angami: Mima"
14513,"Naga, Angami: Mozome"
14514,"Naga, Angami: Nali"
14515,"Naga, Angami: Tengima"
14516,"Naga, Angami: Tenyidie"
14516,Tenyidye
14517,"Naga, Ao: Changki"
14518,Chungli
14518,"Naga, Ao: Chongli"
14519,"Naga, Ao: Dordar"
14519,Yacham
14520,"Naga, Ao: Longla"
14521,"Naga, Ao: Mongsen Khari"
14525,"Naga, Konyak: Angphang"
14526,"Naga, Konyak: Changnyu"
14527,"Naga, Konyak: Chen"
14528,"Naga, Konyak: Chingkao"
14529,"Naga, Konyak: Chinglang"
14530,"Naga, Konyak: Choha"
14531,"Naga, Konyak: Gelekidoria"
14532,"Naga, Konyak: Hopao"
14533,"Naga, Konyak: Jakphang"
14534,"Naga, Konyak: Kongon"
14535,"Naga, Konyak: Longching"
14536,Lungkhai
14536,Lungkhi
14536,"Naga, Konyak: Longkhai"
14537,"Naga, Konyak: Longmein"
14538,"Naga, Konyak: Longwa"
14539,"Naga, Konyak: Mohung"
14540,"Naga, Konyak: Mon"
14541,"Naga, Konyak: Mulung"
14542,"Naga, Konyak: Ngangching"
14543,"Naga, Konyak: Sang"
14544,"Naga, Konyak: Shamnyuyanga"
14545,"Naga, Konyak: Shanlang"
14546,"Naga, Konyak: Shengha"
14547,"Naga, Konyak: Shunyuo"
14548,"Naga, Konyak: Sima"
14549,"Naga, Konyak: Sowa"
14550,Angwangku
14550,"Naga, Konyak: Tableng"
14550,Wakching
14551,"Naga, Konyak: Tabu"
14552,"Naga, Konyak: Tamkhungnyuo"
14553,"Naga, Konyak: Tang"
14554,"Naga, Konyak: Tobunyuo"
14555,"Naga, Konyak: Tolamleinyua"
14556,"Naga, Konyak: Totok"
14558,"Naga, Lotha: Kyo"
14559,"Naga, Lotha: Kyon"
14560,"Naga, Lotha: Kyong"
14561,"Naga, Lotha: Kyou"
14562,"Naga, Lotha: Live"
14563,"Naga, Lotha: Ndreng"
14564,"Naga, Lotha: Tsontsu"
14565,"Naga, Mao: Paomata"
14569,"Naga, Nocte: Laju"
14569,"नागा, नोक्ते:लाजु"
14570,Lamlak
14570,"Naga, Nocte: Ponthai"
14571,"Naga, Nocte: Totcha"
14573,"Naga, Phom: Yongyasha"
14575,"Naga, Rengma: Azonyu"
14575,Nzonyu
14575,Southern Rengma
14576,"Naga, Rengma: Keteneneyu"
14577,"Naga, Rongmei: Songbu"
14578,"Naga, Sangtam: Kizare"
14579,"Naga, Sangtam: Phelongre"
14580,"Naga, Sangtam: Photsimi"
14581,"Naga, Sangtam: Pirr"
14581,Northern Sangtam
14582,"Naga, Sangtam: Purr"
14582,Southern Sangtam
14583,Central Sangtam
14583,"Naga, Sangtam: Thukumi"
14585,"Naga, Sumi: Lazemi"
14586,"Naga, Sumi: Zhimomi"
14587,"Naga, Sumi: Zumomi"
14590,Luhupa
14590,"Naga, Tangkhul: Kupome"
14591,"Naga, Tangkhul: Phadang"
14592,"Naga, Tangkhul: Ukhrul"
14593,Gashan
14593,"Naga, Tangshang: Gaqchan"
14593,"Naga, Tase: Gashan"
14594,Havoy
14594,"Naga, Tangsa: Have"
14594,"Naga, Tase: Have"
14595,Hkalak
14595,Hkaluk
14595,"Naga, Tangshang: Khalak"
14595,"Naga, Tase: Hkaluk"
14596,"Naga, Tangshang: Khemsing"
14596,"Naga, Tase: Khemsing"
14596,Sanke
14596,"नागा, त्से: खेमसिंग"
14597,Lochang
14597,"Naga, Tangshang: Langshin"
14597,"Naga, Tase: Langshin"
14598,Longri
14598,"Naga, Tangsa"
14598,"Naga, Tangshang: Lungri"
14598,"Naga, Tase: Longri"
14599,"Naga, Tangsa: Lungchang"
14599,"Naga, Tase: Lungchang"
14600,"Naga, Tangsa: Lungri"
14600,"Naga, Tangshang: Lungri"
14600,"Naga, Tase: Lungri"
14601,Mawrang
14601,"Naga, Tangshang: Mungre"
14601,"Naga, Tase: Mawrang"
14602,Muklum
14602,"Naga, Tangsa: Moklum"
14602,"Naga, Tangsa: Muklom"
14602,"Naga, Tase: Moklum"
14602,Tangsa: Muklom
14602,"नागा, त्से: मोकल्म"
14605,"Naga, Tangsa: Ronrang"
14605,"Naga, Tase: Rongrang"
14605,Rongrang
14606,"Naga, Tangshang: Rera"
14606,"Naga, Tase: Ronrang"
14606,Poerah
14606,Ronrang
14610,"Naga, Tangsa: Taipi"
14610,"Naga, Tase: Taipi"
14611,"Naga, Tangsa: Tikhak"
14611,"Naga, Tase: Tikhak"
14611,"नागा, तसे:तिखक"
14612,"Naga, Tangshang: Cholim"
14612,"Naga, Tase: Tulim"
14612,Tawlum
14612,Tulim
14612,Tulum
14613,Joglei
14613,Jugli
14613,"Naga, Tangsa: Yogli"
14613,"Naga, Tase: Yogli"
14614,Bor Mutonia
14614,"Naga, Wancho: Bor Muthun"
14615,"Naga, Wancho: Changnoi"
14616,"Naga, Wancho: Horu Muthun"
14617,Mithan
14617,"Naga, Wancho: Kulung Muthun"
14618,"Naga, Yimchungru: Chirr"
14621,"Naga, Yimchungru: Tikhir"
14622,"Naga, Yimchungru: Wai"
14623,"Naga, Zeme: Njauna"
14624,"Naga, Zeme: Paren"
14635,Ixhuatlancillo Nahuatl
14635,"Nahuatl, Ixhuatlancillo"
14635,"Nahuatl, Orizaba: Ixhuatlancillo"
14641,Nahuatl de Tlalitzlipa
14641,Nahuatl: Tlalitzlipa
14641,"Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla: Tlalitzlipa"
14641,Tlalitzlipa Nahuatl
14645,Nakama: North
14645,Nakame: North
14645,North Nakame
14646,Nakama: South
14646,Nakame: South
14646,South Nakame
14647,Auka
14647,Loso
14647,Nakanai: Losa
14648,Babata
14648,Nakanai: Ubae
14649,Nakanai: Vere
14649,Tarobi
14649,Vele
14656,Nali: Okro
14658,Khoekhoe: Gimsbok Nama
14658,Nama: Gimsbok Nama
14661,Khoekhoe: Sesfontein-Dama
14661,Nama: Sesfontein Damara
14661,Sesfontein Damara
14662,Namakura: Buninga
14663,Namakura: Mataso
14664,Namakura: Tongariki Island
14665,Namakura: Tongoa Island
14667,Mamaindé
14667,Northern Nambikuara: Mamainde
14667,Northern Nambikuara: Mamaindé
14672,Laconde
14672,Lacondê
14672,Latunde
14672,Latundê
14672,"Nambikuara, Northern: Yalapmunxte"
14673,"Nambikuara, Southern: Alatesu"
14674,"Nambikuara, Southern: Galera"
14675,"Nambikuara, Southern: Hahaintesu"
14676,ki³thau³lhu²
14676,Kitaulhu
14676,"Nambikuara, Southern: Khithaulhu"
14679,"Nambikuara, Southern: Waikisu"
14680,"Nambikuara, Southern: Wasusu"
14686,Namosi-Naitasiri-Serua: Batiwai
14687,Namosi-Naitasiri-Serua: Nalea
14688,Namosi-Naitasiri-Serua: Tubai
14691,Nanai: Akani
14691,Qile'en
14692,Nanai: Birar
14694,Nanai: Kila
14695,Nanai: Kuro-Urmi
14697,Nanai: Samagir
14698,Nanai: Sungari
14698,Sunggari
14699,Nanai: Torgon
14700,Nanai: Ussuri
14714,Napoletano-Calabrese: Napoletano
14714,Neapolitan
14714,Tirrenic
14717,Lower Nar
14717,Nar-Ma
14717,Nar-Mä
14717,Nar Phu: Nar
14718,Nar Phu: Phu
14718,Nar-To
14718,Nar-Tö
14718,Upper Nar
14721,Naro: !gingkwe
14722,/amkwe
14722,Naro: |amkwe
14723,/anekwe
14723,Naro: |anekwe
14724,Naro: G!inkwe
14725,Naro: G!okwe
14726,Naro: N|hai-Ntse'e
14726,N//hai
14726,Nǀhai-Ntse'e
14726,Nǁhai
14726,Ts'ao
14727,!Kabbakwe
14727,Naro: Qabekhoe
14727,Qabekho
14728,Naro: Tserekwe
14729,Naro: Tsorokwe
14734,Adjahdurah
14734,Narungga: Adjabdurah
14735,Narungga: Turra
14738,Eastern Naskapi
14738,Mushua Innu
14738,Mushuau Innu
14738,Naskapi: Eastern
14738,Naskapi: Eastern Naskapi
14738,Natuashish
14739,Kawawachikamach
14739,Naskapi: Western
14739,Naskapi: Western Naskapi
14739,Western Naskapi
14742,Nateni: Okoni
14742,Okoma
14743,Nateni: Tayari
14743,Tayaba
14746,Natioro: Ginaourou
14747,Natioro: Kaouara-Timba-Sindou-Koroni
14749,Nauete: Naumik
14750,Moko
14750,Nauete: Oso Moko
14754,Mosuo: Dongfeng
14755,Lijiang
14755,Naxi: Lijiang: Longko
14755,Naxi: LiJiang: LongKo: LiuQing
14756,Mosuo: Ninglang
14756,Mosuo: Ninglang: Daxing: Wakai
14756,Mosuo: Ninglang: Wakai
14765,Ndam: Ndam Dik
14765,Northern Ndam
14766,Ndam: Ndam-Ndam
14766,Southern Ndam
14768,East Nda'nda'
14768,Ndanda: Undimeha
14769,Ndanda: Ungameha
14769,South Nda'nda'
14769,West Nda'nda'
14769,West Nda'nda'-South Nda'nda'
14772,Chibabava
14772,Cidondo
14772,Ndau Costal
14772,Ndau: Dondo
14772,Wadondo
14773,Ndau: Garwe
14776,Changa
14776,Chichanga
14776,Chisenji
14776,Chixanga
14776,Cimashanga
14776,Mashanga
14776,Ndau: Shanga
14776,Senji
14776,Shanga
14776,Xanga
14777,Abatonga
14777,Atonga
14777,Batoka
14777,Batonga
14777,Ndau: Tonga
14777,Watonga
14782,Afunatam
14782,Atam
14782,Nde-Nsele-Nta: Nta
14787,Anep
14787,Anyeb
14787,Anyep
14787,Ndoe: Balep
14793,Ndonga: Eunda Kolonkadhi
14794,Ndonga: Kwaludhi
14795,Ndonga: Ngandyera
14798,Hitadipa Nduga
14798,Nduga: Hitadipa
14798,Nduga: Hitadipa Nduga
14799,Nduga: Sinak
14799,Nduga: Sinak Nduga
14799,Sinak Nduga
14812,Negidal: Verkhovsk
14814,Nehan: Pinipel
14814,Pinepir
14814,Pinipin
14816,East Nek
14816,Nek: East
14816,Nek: East Nek
14817,Nek: West
14817,Nek: Western
14817,Nek: West Nek
14817,West Nek
14824,Forest Nenets
14824,Nenets: Forest Yurak
14825,Nenets: Tundra Yurak
14825,Tundra Nenets
14826,Bajura
14826,Bajureli
14826,Nepali: Bajurali
14827,Darjula
14827,Nepali: Darchulee
14828,Nepali: Gorkhali
14830,Nepali: Palpa
14831,Nepali: Soradi
14833,Newari: Citlang
14834,Dolakha
14834,Dolakhali
14834,Newari: Dolkhali
14834,नेवाड़ी: दोल्खलि
14835,Nagarkoti
14835,Newari: Pahari
14835,Newari: Sindhupalchok Pahri
14835,Pahri
14835,Sindhupalchok Pahri
14835,नेवाड़ी: पहाड़ी
14836,Newari: Tauthali
14836,Newari: Totali
14836,Totali
14840,Central Ngada
14840,Ngada: Central
14840,Ngada: Central Ngada
14841,Ngada: South
14841,Ngada: South Ngada
14841,South Ngada
14844,Bara-Bare
14844,Ngaju: Ba'amang
14844,Sampit
14846,Ngaju: Mantangai
14846,Oloh Mangtangai
14847,Ngaju: Pulopetak
14852,Ngalum: Sibil
14853,Ngam: Kle
14854,Kon Ngam
14854,Ngam: Kon
14854,Ngam: Kon Ngam
14856,Ngam: Ngam Tel
14856,Ngam Tel
14856,Ngam: Tel
14857,Ngam: Ngam Tira
14857,Ngam Tira
14857,Ngam: Tira
14858,Daba de Gore
14858,Daba de Goré
14858,Ngambay: Bemar
14859,Ngambay: Benoye
14860,Ngambay: Kere
14861,Ngambay: Lara
14862,Mouroum
14862,Ngambay: Murum
14865,Nganasan: Avam
14865,West Nganasan
14868,Kota
14868,Ngando: Dikota
14869,Ngando: Dikuta
14871,Koumongou
14871,Ngangam: Koumongou
14871,N'gangam: N'gbem
14872,Mogou
14872,N'gangam: Motiem
14872,Ngangam: Motiem
14875,Bilinarra
14875,Ngarinman: Bilinara
14875,Ngarinyman: Bilinara
14875,Pilinara
14876,Guwij
14876,Ngarinyin: Guwidj
14878,Ngarinyin: Wolyamidi
14882,Ngas: Plain
14882,Ngas: Plain Angas
14882,Plain Angas
14895,Alatining
14895,Ngemba: Alatening
14896,Bamundum 2
14896,Mundum 2
14896,Ngemba: Anyang
14897,Akum
14897,Ngemba: Bagangu
14898,Bande
14898,Bande'
14898,Bandeng
14898,Mukohn
14898,Ngemba: Mangkunge
14898,Nkune
14899,Bamundum 1
14899,Mundum 1
14899,Ngemba: Mbrerewi
14900,Alamatu
14900,Bambutu
14900,Mbotu
14900,Ngemba: Mbutu
14902,Banjong
14902,Ngemba: Njong
14903,Almatson
14903,Bamechom
14903,Ngemba: Shomba
14904,Bangwa
14904,Ngemba: Songwa
14904,Ngwa
14904,Nsongwa
14909,Ngiemboon: Balatchi
14910,Bamougong
14910,Ngiemboon: Bamoungong
14911,Ngiemboon: Batcham
14913,El Akheimar
14913,Ngile: Aheima
14921,Bamete
14921,Ngomba: Babete
14922,Ngomba: Bamendjinda
14923,Ngomba: Bamendjo
